GRvalue,agent,cell_count,cell_count__ctrl,cell_count__time0,cell_line,concentration,timepoint,receptor_status,color_map
0.991361968,FMF-04-107-2,,,,BT20,0.001,72,TNBC,#ca7832
0.8805939340000001,FMF-04-107-2,,,,BT20,0.0031622779999999997,72,TNBC,#ca7832
0.8313747090000001,FMF-04-107-2,,,,BT20,0.01,72,TNBC,#ca7832
0.740008934,FMF-04-107-2,,,,BT20,0.031622777000000005,72,TNBC,#ca7832
0.548376788,FMF-04-107-2,,,,BT20,0.1,72,TNBC,#ca7832
0.32055331800000003,FMF-04-107-2,,,,BT20,0.316227766,72,TNBC,#ca7832
0.149817035,FMF-04-107-2,,,,BT20,1.0,72,TNBC,#ca7832
0.020709851,FMF-04-107-2,,,,BT20,3.16227766,72,TNBC,#ca7832
-0.373697526,FMF-04-107-2,,,,BT20,10.0,72,TNBC,#ca7832
0.9167144,FMF-04-107-2,,,,BT549,0.001,72,TNBC,#ca7832
0.789132657,FMF-04-107-2,,,,BT549,0.0031622779999999997,72,TNBC,#ca7832
0.496113436,FMF-04-107-2,,,,BT549,0.01,72,TNBC,#ca7832
0.206405753,FMF-04-107-2,,,,BT549,0.031622777000000005,72,TNBC,#ca7832
-0.01243572,FMF-04-107-2,,,,BT549,0.1,72,TNBC,#ca7832
-0.165019377,FMF-04-107-2,,,,BT549,0.316227766,72,TNBC,#ca7832
-0.226389339,FMF-04-107-2,,,,BT549,1.0,72,TNBC,#ca7832
-0.283828466,FMF-04-107-2,,,,BT549,3.16227766,72,TNBC,#ca7832
-0.30877293100000003,FMF-04-107-2,,,,BT549,10.0,72,TNBC,#ca7832
1.016602022,FMF-04-107-2,,,,HCC1806,0.001,72,TNBC,#ca7832
0.96614891,FMF-04-107-2,,,,HCC1806,0.0031622779999999997,72,TNBC,#ca7832
0.8785451670000001,FMF-04-107-2,,,,HCC1806,0.01,72,TNBC,#ca7832
0.550810742,FMF-04-107-2,,,,HCC1806,0.031622777000000005,72,TNBC,#ca7832
0.110752271,FMF-04-107-2,,,,HCC1806,0.1,72,TNBC,#ca7832
-0.163778518,FMF-04-107-2,,,,HCC1806,0.316227766,72,TNBC,#ca7832
-0.22255999199999998,FMF-04-107-2,,,,HCC1806,1.0,72,TNBC,#ca7832
-0.265019567,FMF-04-107-2,,,,HCC1806,3.16227766,72,TNBC,#ca7832
-0.381806686,FMF-04-107-2,,,,HCC1806,10.0,72,TNBC,#ca7832
0.8776065609999999,FMF-04-107-2,,,,HCC1954,0.001,72,HER2amp,#4dab9b
0.741486615,FMF-04-107-2,,,,HCC1954,0.0031622779999999997,72,HER2amp,#4dab9b
0.424601991,FMF-04-107-2,,,,HCC1954,0.01,72,HER2amp,#4dab9b
0.23719306699999998,FMF-04-107-2,,,,HCC1954,0.031622777000000005,72,HER2amp,#4dab9b
0.100580222,FMF-04-107-2,,,,HCC1954,0.1,72,HER2amp,#4dab9b
-0.040860599,FMF-04-107-2,,,,HCC1954,0.316227766,72,HER2amp,#4dab9b
-0.126411298,FMF-04-107-2,,,,HCC1954,1.0,72,HER2amp,#4dab9b
-0.172661925,FMF-04-107-2,,,,HCC1954,3.16227766,72,HER2amp,#4dab9b
-0.322427713,FMF-04-107-2,,,,HCC1954,10.0,72,HER2amp,#4dab9b
0.8811158240000001,FMF-04-107-2,,,,HCC70,0.001,72,TNBC,#ca7832
0.34694971700000005,FMF-04-107-2,,,,HCC70,0.0031622779999999997,72,TNBC,#ca7832
-0.232880621,FMF-04-107-2,,,,HCC70,0.01,72,TNBC,#ca7832
-0.575013604,FMF-04-107-2,,,,HCC70,0.031622777000000005,72,TNBC,#ca7832
-0.615143422,FMF-04-107-2,,,,HCC70,0.1,72,TNBC,#ca7832
-0.660247656,FMF-04-107-2,,,,HCC70,0.316227766,72,TNBC,#ca7832
-0.724347486,FMF-04-107-2,,,,HCC70,1.0,72,TNBC,#ca7832
-0.688425343,FMF-04-107-2,,,,HCC70,3.16227766,72,TNBC,#ca7832
-0.675203572,FMF-04-107-2,,,,HCC70,10.0,72,TNBC,#ca7832
0.937341709,FMF-04-107-2,,,,MCF10A,0.001,72,NM,#c85f61
0.8993001279999999,FMF-04-107-2,,,,MCF10A,0.0031622779999999997,72,NM,#c85f61
0.7199041740000001,FMF-04-107-2,,,,MCF10A,0.01,72,NM,#c85f61
0.207455682,FMF-04-107-2,,,,MCF10A,0.031622777000000005,72,NM,#c85f61
-0.201621954,FMF-04-107-2,,,,MCF10A,0.1,72,NM,#c85f61
-0.319794006,FMF-04-107-2,,,,MCF10A,0.316227766,72,NM,#c85f61
-0.30072443600000004,FMF-04-107-2,,,,MCF10A,1.0,72,NM,#c85f61
-0.32270696,FMF-04-107-2,,,,MCF10A,3.16227766,72,NM,#c85f61
-0.277684893,FMF-04-107-2,,,,MCF10A,10.0,72,NM,#c85f61
0.8631507540000001,FMF-04-107-2,,,,MDAMB231,0.001,72,TNBC,#ca7832
0.7538377209999999,FMF-04-107-2,,,,MDAMB231,0.0031622779999999997,72,TNBC,#ca7832
0.5501758520000001,FMF-04-107-2,,,,MDAMB231,0.01,72,TNBC,#ca7832
0.213628315,FMF-04-107-2,,,,MDAMB231,0.031622777000000005,72,TNBC,#ca7832
-0.039877723,FMF-04-107-2,,,,MDAMB231,0.1,72,TNBC,#ca7832
-0.15839313900000002,FMF-04-107-2,,,,MDAMB231,0.316227766,72,TNBC,#ca7832
-0.220018663,FMF-04-107-2,,,,MDAMB231,1.0,72,TNBC,#ca7832
-0.253006105,FMF-04-107-2,,,,MDAMB231,3.16227766,72,TNBC,#ca7832
-0.274703331,FMF-04-107-2,,,,MDAMB231,10.0,72,TNBC,#ca7832
1.050652346,FMF-04-112-1,,,,BT20,0.01,72,TNBC,#ca7832
1.0333410159999998,FMF-04-112-1,,,,BT20,0.031622777000000005,72,TNBC,#ca7832
0.971684798,FMF-04-112-1,,,,BT20,0.1,72,TNBC,#ca7832
1.0622342820000001,FMF-04-112-1,,,,BT20,0.316227766,72,TNBC,#ca7832
0.975443024,FMF-04-112-1,,,,BT20,1.0,72,TNBC,#ca7832
1.025985162,FMF-04-112-1,,,,BT20,3.16227766,72,TNBC,#ca7832
0.8825803190000001,FMF-04-112-1,,,,BT20,10.0,72,TNBC,#ca7832
1.013786426,FMF-04-112-1,,,,BT549,0.01,72,TNBC,#ca7832
0.98087433,FMF-04-112-1,,,,BT549,0.031622777000000005,72,TNBC,#ca7832
1.004620103,FMF-04-112-1,,,,BT549,0.1,72,TNBC,#ca7832
1.0079505690000001,FMF-04-112-1,,,,BT549,0.316227766,72,TNBC,#ca7832
0.970737902,FMF-04-112-1,,,,BT549,1.0,72,TNBC,#ca7832
0.9775516870000001,FMF-04-112-1,,,,BT549,3.16227766,72,TNBC,#ca7832
0.807738148,FMF-04-112-1,,,,BT549,10.0,72,TNBC,#ca7832
1.03537423,FMF-04-112-1,,,,HCC1806,0.01,72,TNBC,#ca7832
0.994287403,FMF-04-112-1,,,,HCC1806,0.031622777000000005,72,TNBC,#ca7832
1.04175595,FMF-04-112-1,,,,HCC1806,0.1,72,TNBC,#ca7832
1.018048062,FMF-04-112-1,,,,HCC1806,0.316227766,72,TNBC,#ca7832
1.034927975,FMF-04-112-1,,,,HCC1806,1.0,72,TNBC,#ca7832
1.0028503020000001,FMF-04-112-1,,,,HCC1806,3.16227766,72,TNBC,#ca7832
0.854790562,FMF-04-112-1,,,,HCC1806,10.0,72,TNBC,#ca7832
1.015877897,FMF-04-112-1,,,,HCC1954,0.01,72,HER2amp,#4dab9b
1.025966483,FMF-04-112-1,,,,HCC1954,0.031622777000000005,72,HER2amp,#4dab9b
1.015042628,FMF-04-112-1,,,,HCC1954,0.1,72,HER2amp,#4dab9b
1.008341629,FMF-04-112-1,,,,HCC1954,0.316227766,72,HER2amp,#4dab9b
1.015457158,FMF-04-112-1,,,,HCC1954,1.0,72,HER2amp,#4dab9b
1.0077566409999998,FMF-04-112-1,,,,HCC1954,3.16227766,72,HER2amp,#4dab9b
0.907513351,FMF-04-112-1,,,,HCC1954,10.0,72,HER2amp,#4dab9b
1.082981013,FMF-04-112-1,,,,HCC70,0.01,72,TNBC,#ca7832
1.005218265,FMF-04-112-1,,,,HCC70,0.031622777000000005,72,TNBC,#ca7832
1.087989423,FMF-04-112-1,,,,HCC70,0.1,72,TNBC,#ca7832
1.041378266,FMF-04-112-1,,,,HCC70,0.316227766,72,TNBC,#ca7832
1.032233462,FMF-04-112-1,,,,HCC70,1.0,72,TNBC,#ca7832
1.041697226,FMF-04-112-1,,,,HCC70,3.16227766,72,TNBC,#ca7832
0.8971578840000001,FMF-04-112-1,,,,HCC70,10.0,72,TNBC,#ca7832
1.009135828,FMF-04-112-1,,,,MCF10A,0.01,72,NM,#c85f61
0.982472723,FMF-04-112-1,,,,MCF10A,0.031622777000000005,72,NM,#c85f61
1.004486574,FMF-04-112-1,,,,MCF10A,0.1,72,NM,#c85f61
0.9921832309999999,FMF-04-112-1,,,,MCF10A,0.316227766,72,NM,#c85f61
0.992538183,FMF-04-112-1,,,,MCF10A,1.0,72,NM,#c85f61
0.9980290390000001,FMF-04-112-1,,,,MCF10A,3.16227766,72,NM,#c85f61
0.946877645,FMF-04-112-1,,,,MCF10A,10.0,72,NM,#c85f61
1.010163259,FMF-04-112-1,,,,MDAMB231,0.01,72,TNBC,#ca7832
1.0366428859999999,FMF-04-112-1,,,,MDAMB231,0.031622777000000005,72,TNBC,#ca7832
1.015067742,FMF-04-112-1,,,,MDAMB231,0.1,72,TNBC,#ca7832
0.9002328079999999,FMF-04-112-1,,,,MDAMB231,0.316227766,72,TNBC,#ca7832
0.971486504,FMF-04-112-1,,,,MDAMB231,1.0,72,TNBC,#ca7832
0.967330233,FMF-04-112-1,,,,MDAMB231,3.16227766,72,TNBC,#ca7832
0.809326034,FMF-04-112-1,,,,MDAMB231,10.0,72,TNBC,#ca7832
0.913218126,GSK2334470,,,,BT20,0.001,72,TNBC,#ca7832
1.055227616,GSK2334470,,,,BT20,0.0031622779999999997,72,TNBC,#ca7832
1.030615542,GSK2334470,,,,BT20,0.01,72,TNBC,#ca7832
0.931119962,GSK2334470,,,,BT20,0.031622777000000005,72,TNBC,#ca7832
1.00211211,GSK2334470,,,,BT20,0.1,72,TNBC,#ca7832
0.92391326,GSK2334470,,,,BT20,0.316227766,72,TNBC,#ca7832
0.848362225,GSK2334470,,,,BT20,1.0,72,TNBC,#ca7832
0.8713854190000001,GSK2334470,,,,BT20,3.16227766,72,TNBC,#ca7832
0.6828510720000001,GSK2334470,,,,BT20,10.0,72,TNBC,#ca7832
0.98527195,GSK2334470,,,,BT549,0.001,72,TNBC,#ca7832
1.022150438,GSK2334470,,,,BT549,0.0031622779999999997,72,TNBC,#ca7832
0.9756896159999999,GSK2334470,,,,BT549,0.01,72,TNBC,#ca7832
0.9213813059999999,GSK2334470,,,,BT549,0.031622777000000005,72,TNBC,#ca7832
0.968620494,GSK2334470,,,,BT549,0.1,72,TNBC,#ca7832
0.920328881,GSK2334470,,,,BT549,0.316227766,72,TNBC,#ca7832
0.873921992,GSK2334470,,,,BT549,1.0,72,TNBC,#ca7832
0.8983270090000001,GSK2334470,,,,BT549,3.16227766,72,TNBC,#ca7832
0.6795725909999999,GSK2334470,,,,BT549,10.0,72,TNBC,#ca7832
0.971149252,GSK2334470,,,,HCC1806,0.001,72,TNBC,#ca7832
0.9910138890000001,GSK2334470,,,,HCC1806,0.0031622779999999997,72,TNBC,#ca7832
1.061710412,GSK2334470,,,,HCC1806,0.01,72,TNBC,#ca7832
1.009941445,GSK2334470,,,,HCC1806,0.031622777000000005,72,TNBC,#ca7832
1.006557479,GSK2334470,,,,HCC1806,0.1,72,TNBC,#ca7832
0.9668369640000001,GSK2334470,,,,HCC1806,0.316227766,72,TNBC,#ca7832
0.928683099,GSK2334470,,,,HCC1806,1.0,72,TNBC,#ca7832
0.9919926790000001,GSK2334470,,,,HCC1806,3.16227766,72,TNBC,#ca7832
0.871978582,GSK2334470,,,,HCC1806,10.0,72,TNBC,#ca7832
1.0320777840000002,GSK2334470,,,,HCC1954,0.001,72,HER2amp,#4dab9b
1.037311504,GSK2334470,,,,HCC1954,0.0031622779999999997,72,HER2amp,#4dab9b
0.93114849,GSK2334470,,,,HCC1954,0.01,72,HER2amp,#4dab9b
0.916595222,GSK2334470,,,,HCC1954,0.031622777000000005,72,HER2amp,#4dab9b
0.9591055,GSK2334470,,,,HCC1954,0.1,72,HER2amp,#4dab9b
0.894523255,GSK2334470,,,,HCC1954,0.316227766,72,HER2amp,#4dab9b
0.8497366129999999,GSK2334470,,,,HCC1954,1.0,72,HER2amp,#4dab9b
0.9488293520000001,GSK2334470,,,,HCC1954,3.16227766,72,HER2amp,#4dab9b
0.74928425,GSK2334470,,,,HCC1954,10.0,72,HER2amp,#4dab9b
1.0067203809999998,GSK2334470,,,,HCC70,0.001,72,TNBC,#ca7832
1.026374974,GSK2334470,,,,HCC70,0.0031622779999999997,72,TNBC,#ca7832
0.966053523,GSK2334470,,,,HCC70,0.01,72,TNBC,#ca7832
0.791906634,GSK2334470,,,,HCC70,0.031622777000000005,72,TNBC,#ca7832
0.7794663270000001,GSK2334470,,,,HCC70,0.1,72,TNBC,#ca7832
0.662020675,GSK2334470,,,,HCC70,0.316227766,72,TNBC,#ca7832
0.473784062,GSK2334470,,,,HCC70,1.0,72,TNBC,#ca7832
0.532072649,GSK2334470,,,,HCC70,3.16227766,72,TNBC,#ca7832
0.24541195300000002,GSK2334470,,,,HCC70,10.0,72,TNBC,#ca7832
1.007735074,GSK2334470,,,,MCF10A,0.001,72,NM,#c85f61
1.021811203,GSK2334470,,,,MCF10A,0.0031622779999999997,72,NM,#c85f61
1.026157379,GSK2334470,,,,MCF10A,0.01,72,NM,#c85f61
1.0346617759999999,GSK2334470,,,,MCF10A,0.031622777000000005,72,NM,#c85f61
1.029825542,GSK2334470,,,,MCF10A,0.1,72,NM,#c85f61
1.040340963,GSK2334470,,,,MCF10A,0.316227766,72,NM,#c85f61
1.0245279109999998,GSK2334470,,,,MCF10A,1.0,72,NM,#c85f61
1.028229204,GSK2334470,,,,MCF10A,3.16227766,72,NM,#c85f61
0.929445172,GSK2334470,,,,MCF10A,10.0,72,NM,#c85f61
1.023217288,GSK2334470,,,,MDAMB231,0.001,72,TNBC,#ca7832
0.931614092,GSK2334470,,,,MDAMB231,0.0031622779999999997,72,TNBC,#ca7832
0.835106705,GSK2334470,,,,MDAMB231,0.01,72,TNBC,#ca7832
0.88500827,GSK2334470,,,,MDAMB231,0.031622777000000005,72,TNBC,#ca7832
0.922588275,GSK2334470,,,,MDAMB231,0.1,72,TNBC,#ca7832
0.83211683,GSK2334470,,,,MDAMB231,0.316227766,72,TNBC,#ca7832
0.772772427,GSK2334470,,,,MDAMB231,1.0,72,TNBC,#ca7832
0.7974690440000001,GSK2334470,,,,MDAMB231,3.16227766,72,TNBC,#ca7832
0.673161068,GSK2334470,,,,MDAMB231,10.0,72,TNBC,#ca7832
0.8227298479999999,LEE011/Ribociclib,,,,BT20,0.001,72,TNBC,#ca7832
0.752703281,LEE011/Ribociclib,,,,BT20,0.0031622779999999997,72,TNBC,#ca7832
0.652997564,LEE011/Ribociclib,,,,BT20,0.01,72,TNBC,#ca7832
0.6570769679999999,LEE011/Ribociclib,,,,BT20,0.031622777000000005,72,TNBC,#ca7832
0.620304909,LEE011/Ribociclib,,,,BT20,0.1,72,TNBC,#ca7832
0.529909933,LEE011/Ribociclib,,,,BT20,0.316227766,72,TNBC,#ca7832
0.494457983,LEE011/Ribociclib,,,,BT20,1.0,72,TNBC,#ca7832
0.375980885,LEE011/Ribociclib,,,,BT20,3.16227766,72,TNBC,#ca7832
0.085942899,LEE011/Ribociclib,,,,BT20,10.0,72,TNBC,#ca7832
0.9947318620000001,LEE011/Ribociclib,,,,BT549,0.001,72,TNBC,#ca7832
1.051503578,LEE011/Ribociclib,,,,BT549,0.0031622779999999997,72,TNBC,#ca7832
0.94851822,LEE011/Ribociclib,,,,BT549,0.01,72,TNBC,#ca7832
0.997239089,LEE011/Ribociclib,,,,BT549,0.031622777000000005,72,TNBC,#ca7832
1.009674406,LEE011/Ribociclib,,,,BT549,0.1,72,TNBC,#ca7832
0.99482882,LEE011/Ribociclib,,,,BT549,0.316227766,72,TNBC,#ca7832
0.9539615770000001,LEE011/Ribociclib,,,,BT549,1.0,72,TNBC,#ca7832
0.9719689859999999,LEE011/Ribociclib,,,,BT549,3.16227766,72,TNBC,#ca7832
0.9653131890000001,LEE011/Ribociclib,,,,BT549,10.0,72,TNBC,#ca7832
0.9394598590000001,LEE011/Ribociclib,,,,HCC1806,0.001,72,TNBC,#ca7832
0.9632246659999999,LEE011/Ribociclib,,,,HCC1806,0.0031622779999999997,72,TNBC,#ca7832
0.8920974770000001,LEE011/Ribociclib,,,,HCC1806,0.01,72,TNBC,#ca7832
0.8829848490000001,LEE011/Ribociclib,,,,HCC1806,0.031622777000000005,72,TNBC,#ca7832
0.88219714,LEE011/Ribociclib,,,,HCC1806,0.1,72,TNBC,#ca7832
0.8275455540000001,LEE011/Ribociclib,,,,HCC1806,0.316227766,72,TNBC,#ca7832
0.802625316,LEE011/Ribociclib,,,,HCC1806,1.0,72,TNBC,#ca7832
0.8043228459999999,LEE011/Ribociclib,,,,HCC1806,3.16227766,72,TNBC,#ca7832
0.681478035,LEE011/Ribociclib,,,,HCC1806,10.0,72,TNBC,#ca7832
0.808482227,LEE011/Ribociclib,,,,HCC1954,0.001,72,HER2amp,#4dab9b
0.723192136,LEE011/Ribociclib,,,,HCC1954,0.0031622779999999997,72,HER2amp,#4dab9b
0.816205011,LEE011/Ribociclib,,,,HCC1954,0.01,72,HER2amp,#4dab9b
0.73894688,LEE011/Ribociclib,,,,HCC1954,0.031622777000000005,72,HER2amp,#4dab9b
0.686617131,LEE011/Ribociclib,,,,HCC1954,0.1,72,HER2amp,#4dab9b
0.601612997,LEE011/Ribociclib,,,,HCC1954,0.316227766,72,HER2amp,#4dab9b
0.647661532,LEE011/Ribociclib,,,,HCC1954,1.0,72,HER2amp,#4dab9b
0.6461249139999999,LEE011/Ribociclib,,,,HCC1954,3.16227766,72,HER2amp,#4dab9b
0.541677885,LEE011/Ribociclib,,,,HCC1954,10.0,72,HER2amp,#4dab9b
1.039344155,LEE011/Ribociclib,,,,HCC70,0.001,72,TNBC,#ca7832
1.129817522,LEE011/Ribociclib,,,,HCC70,0.0031622779999999997,72,TNBC,#ca7832
0.986713087,LEE011/Ribociclib,,,,HCC70,0.01,72,TNBC,#ca7832
1.051772262,LEE011/Ribociclib,,,,HCC70,0.031622777000000005,72,TNBC,#ca7832
1.07776833,LEE011/Ribociclib,,,,HCC70,0.1,72,TNBC,#ca7832
1.049059868,LEE011/Ribociclib,,,,HCC70,0.316227766,72,TNBC,#ca7832
1.042193014,LEE011/Ribociclib,,,,HCC70,1.0,72,TNBC,#ca7832
1.049168294,LEE011/Ribociclib,,,,HCC70,3.16227766,72,TNBC,#ca7832
1.046410772,LEE011/Ribociclib,,,,HCC70,10.0,72,TNBC,#ca7832
0.911931035,LEE011/Ribociclib,,,,MCF10A,0.001,72,NM,#c85f61
0.8887491,LEE011/Ribociclib,,,,MCF10A,0.0031622779999999997,72,NM,#c85f61
0.8256175809999999,LEE011/Ribociclib,,,,MCF10A,0.01,72,NM,#c85f61
0.7936472790000001,LEE011/Ribociclib,,,,MCF10A,0.031622777000000005,72,NM,#c85f61
0.7850368000000001,LEE011/Ribociclib,,,,MCF10A,0.1,72,NM,#c85f61
0.761283973,LEE011/Ribociclib,,,,MCF10A,0.316227766,72,NM,#c85f61
0.729503197,LEE011/Ribociclib,,,,MCF10A,1.0,72,NM,#c85f61
0.666729904,LEE011/Ribociclib,,,,MCF10A,3.16227766,72,NM,#c85f61
0.431075118,LEE011/Ribociclib,,,,MCF10A,10.0,72,NM,#c85f61
0.805439218,LEE011/Ribociclib,,,,MDAMB231,0.001,72,TNBC,#ca7832
0.8228023000000001,LEE011/Ribociclib,,,,MDAMB231,0.0031622779999999997,72,TNBC,#ca7832
0.7316357290000001,LEE011/Ribociclib,,,,MDAMB231,0.01,72,TNBC,#ca7832
0.754055551,LEE011/Ribociclib,,,,MDAMB231,0.031622777000000005,72,TNBC,#ca7832
0.663616086,LEE011/Ribociclib,,,,MDAMB231,0.1,72,TNBC,#ca7832
0.5913389920000001,LEE011/Ribociclib,,,,MDAMB231,0.316227766,72,TNBC,#ca7832
0.567749937,LEE011/Ribociclib,,,,MDAMB231,1.0,72,TNBC,#ca7832
0.476624945,LEE011/Ribociclib,,,,MDAMB231,3.16227766,72,TNBC,#ca7832
0.216310613,LEE011/Ribociclib,,,,MDAMB231,10.0,72,TNBC,#ca7832
0.539149406,LY2606368,,,,BT20,0.001,72,TNBC,#ca7832
0.35946462700000004,LY2606368,,,,BT20,0.0031622779999999997,72,TNBC,#ca7832
0.20408397600000008,LY2606368,,,,BT20,0.01,72,TNBC,#ca7832
0.10298742300000001,LY2606368,,,,BT20,0.031622777000000005,72,TNBC,#ca7832
0.025864439,LY2606368,,,,BT20,0.1,72,TNBC,#ca7832
-0.018114744,LY2606368,,,,BT20,0.316227766,72,TNBC,#ca7832
-0.023085063,LY2606368,,,,BT20,1.0,72,TNBC,#ca7832
-0.062365542999999996,LY2606368,,,,BT20,3.16227766,72,TNBC,#ca7832
-0.14691960099999998,LY2606368,,,,BT20,10.0,72,TNBC,#ca7832
-0.104434975,LY2606368,,,,BT549,0.001,72,TNBC,#ca7832
-0.12453883199999999,LY2606368,,,,BT549,0.0031622779999999997,72,TNBC,#ca7832
-0.255024481,LY2606368,,,,BT549,0.01,72,TNBC,#ca7832
-0.25097576,LY2606368,,,,BT549,0.031622777000000005,72,TNBC,#ca7832
-0.279078951,LY2606368,,,,BT549,0.1,72,TNBC,#ca7832
-0.281097265,LY2606368,,,,BT549,0.316227766,72,TNBC,#ca7832
-0.341960286,LY2606368,,,,BT549,1.0,72,TNBC,#ca7832
-0.286164468,LY2606368,,,,BT549,3.16227766,72,TNBC,#ca7832
-0.252239841,LY2606368,,,,BT549,10.0,72,TNBC,#ca7832
-0.277329033,LY2606368,,,,HCC1806,0.001,72,TNBC,#ca7832
-0.26437410699999997,LY2606368,,,,HCC1806,0.0031622779999999997,72,TNBC,#ca7832
-0.29061080899999997,LY2606368,,,,HCC1806,0.01,72,TNBC,#ca7832
-0.273617058,LY2606368,,,,HCC1806,0.031622777000000005,72,TNBC,#ca7832
-0.328099017,LY2606368,,,,HCC1806,0.1,72,TNBC,#ca7832
-0.357411232,LY2606368,,,,HCC1806,0.316227766,72,TNBC,#ca7832
-0.338525917,LY2606368,,,,HCC1806,1.0,72,TNBC,#ca7832
-0.35617893799999994,LY2606368,,,,HCC1806,3.16227766,72,TNBC,#ca7832
-0.361254433,LY2606368,,,,HCC1806,10.0,72,TNBC,#ca7832
-0.02473724,LY2606368,,,,HCC1954,0.001,72,HER2amp,#4dab9b
-0.058904140999999986,LY2606368,,,,HCC1954,0.0031622779999999997,72,HER2amp,#4dab9b
-0.060373123,LY2606368,,,,HCC1954,0.01,72,HER2amp,#4dab9b
-0.062750764,LY2606368,,,,HCC1954,0.031622777000000005,72,HER2amp,#4dab9b
-0.086657051,LY2606368,,,,HCC1954,0.1,72,HER2amp,#4dab9b
-0.12625694199999998,LY2606368,,,,HCC1954,0.316227766,72,HER2amp,#4dab9b
-0.10914600599999999,LY2606368,,,,HCC1954,1.0,72,HER2amp,#4dab9b
-0.076794627,LY2606368,,,,HCC1954,3.16227766,72,HER2amp,#4dab9b
-0.042599609000000004,LY2606368,,,,HCC1954,10.0,72,HER2amp,#4dab9b
-0.40819241,LY2606368,,,,HCC70,0.001,72,TNBC,#ca7832
-0.38918015799999994,LY2606368,,,,HCC70,0.0031622779999999997,72,TNBC,#ca7832
-0.40549918799999995,LY2606368,,,,HCC70,0.01,72,TNBC,#ca7832
-0.38017391,LY2606368,,,,HCC70,0.031622777000000005,72,TNBC,#ca7832
-0.3979684020000001,LY2606368,,,,HCC70,0.1,72,TNBC,#ca7832
-0.40869107,LY2606368,,,,HCC70,0.316227766,72,TNBC,#ca7832
-0.41786829600000003,LY2606368,,,,HCC70,1.0,72,TNBC,#ca7832
-0.367647689,LY2606368,,,,HCC70,3.16227766,72,TNBC,#ca7832
-0.376769862,LY2606368,,,,HCC70,10.0,72,TNBC,#ca7832
0.938972603,LY2606368,,,,MCF10A,0.001,72,NM,#c85f61
0.880798773,LY2606368,,,,MCF10A,0.0031622779999999997,72,NM,#c85f61
0.8101652290000001,LY2606368,,,,MCF10A,0.01,72,NM,#c85f61
0.725950112,LY2606368,,,,MCF10A,0.031622777000000005,72,NM,#c85f61
0.697581737,LY2606368,,,,MCF10A,0.1,72,NM,#c85f61
0.652169357,LY2606368,,,,MCF10A,0.316227766,72,NM,#c85f61
0.638051672,LY2606368,,,,MCF10A,1.0,72,NM,#c85f61
0.595900864,LY2606368,,,,MCF10A,3.16227766,72,NM,#c85f61
0.357883144,LY2606368,,,,MCF10A,10.0,72,NM,#c85f61
0.15072603099999998,LY2606368,,,,MDAMB231,0.001,72,TNBC,#ca7832
0.055393957,LY2606368,,,,MDAMB231,0.0031622779999999997,72,TNBC,#ca7832
-0.014784714,LY2606368,,,,MDAMB231,0.01,72,TNBC,#ca7832
-0.018049068999999997,LY2606368,,,,MDAMB231,0.031622777000000005,72,TNBC,#ca7832
-0.076417077,LY2606368,,,,MDAMB231,0.1,72,TNBC,#ca7832
-0.084317288,LY2606368,,,,MDAMB231,0.316227766,72,TNBC,#ca7832
-0.05314006,LY2606368,,,,MDAMB231,1.0,72,TNBC,#ca7832
-0.048265264,LY2606368,,,,MDAMB231,3.16227766,72,TNBC,#ca7832
0.09411200800000001,LY2606368,,,,MDAMB231,10.0,72,TNBC,#ca7832
0.567632884,LY3023414,,,,BT20,0.001,72,TNBC,#ca7832
0.435457979,LY3023414,,,,BT20,0.0031622779999999997,72,TNBC,#ca7832
0.461092901,LY3023414,,,,BT20,0.01,72,TNBC,#ca7832
0.302410597,LY3023414,,,,BT20,0.031622777000000005,72,TNBC,#ca7832
0.280225031,LY3023414,,,,BT20,0.1,72,TNBC,#ca7832
0.20131177100000008,LY3023414,,,,BT20,0.316227766,72,TNBC,#ca7832
0.106785127,LY3023414,,,,BT20,1.0,72,TNBC,#ca7832
0.03450647,LY3023414,,,,BT20,3.16227766,72,TNBC,#ca7832
-0.541320299,LY3023414,,,,BT20,10.0,72,TNBC,#ca7832
0.524749389,LY3023414,,,,BT549,0.001,72,TNBC,#ca7832
0.45244358700000004,LY3023414,,,,BT549,0.0031622779999999997,72,TNBC,#ca7832
0.36562131600000003,LY3023414,,,,BT549,0.01,72,TNBC,#ca7832
0.235541903,LY3023414,,,,BT549,0.031622777000000005,72,TNBC,#ca7832
0.20800232899999999,LY3023414,,,,BT549,0.1,72,TNBC,#ca7832
0.17187530399999998,LY3023414,,,,BT549,0.316227766,72,TNBC,#ca7832
0.146158276,LY3023414,,,,BT549,1.0,72,TNBC,#ca7832
0.11370234900000001,LY3023414,,,,BT549,3.16227766,72,TNBC,#ca7832
-0.030935361,LY3023414,,,,BT549,10.0,72,TNBC,#ca7832
0.763134248,LY3023414,,,,HCC1806,0.001,72,TNBC,#ca7832
0.6913900620000001,LY3023414,,,,HCC1806,0.0031622779999999997,72,TNBC,#ca7832
0.6771381459999999,LY3023414,,,,HCC1806,0.01,72,TNBC,#ca7832
0.5922515079999999,LY3023414,,,,HCC1806,0.031622777000000005,72,TNBC,#ca7832
0.615732698,LY3023414,,,,HCC1806,0.1,72,TNBC,#ca7832
0.592524707,LY3023414,,,,HCC1806,0.316227766,72,TNBC,#ca7832
